split	fold	query_id	ligand_group	split_unit	B	C	Dstar	F	support	support_type	support_bin
Ligand-Morgan-0.5	4	CC(=O)OP(=O)(O)O	CC(=O)OP(=O)(O)O	cluster_00114	3683.0	3513.0	3788.0	3683.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	4	CC(=O)c1c(O)cc(O)c(C(C)=O)c1O	CC(=O)c1c(O)cc(O)c(C(C)=O)c1O	cluster_00109	216.0	18.0	390.0	214.0	0.2368421052631578	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	4	CC(C)(C1=CC=CC=C1)OO	CC(C)(C1=CC=CC=C1)OO	cluster_00121	1145.0	115.0	75.0	1133.0	0.1052631578947368	morgan_tanimoto	[0.0,0.2)
Ligand-Morgan-0.5	4	CC(C)CCCCCCC1=C(C=C(OC1=O)CC(C)C)O	CC(C)CCCCCCC1=C(C=C(OC1=O)CC(C)C)O	cluster_00122	5.0	2662.0	38.0	5.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	4	CC(CCC=C(C)C)CC(=O)O	CC(CCC=C(C)C)CC(=O)O	cluster_00127	639.0	721.0	774.0	639.0		morgan_tanimoto	unanchored
Ligand-Morgan-0.5	4	CC1=C(C(=CC=C1)C)O	CC1=C(C(=CC=C1)C)O	cluster_00036	5.0	5.0	1.0	5.0	0.3636363636363636	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	4	CC1=C(C(=CC=C1)O)C	CC1=C(C(=CC=C1)O)C	cluster_00036	4.0	4.0	2.0	4.0	0.36	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	4	CC1=C(C(=CC=C1)O)O	CC1=C(C(=CC=C1)O)O	cluster_00036	1.0	1.0	2.0	1.0	0.4230769230769231	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	4	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	cluster_00136	1.0	1.0	22.0	1.0	0.2307692307692307	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	4	CC1=CC(=CC=C1)O	CC1=CC(=CC=C1)O	cluster_00036	6.0	6.0	1.0	6.0	0.4347826086956521	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	4	CC1=CC(=O)C2C3=C(C(=O)C[C@@]2(C1)O)C(=C4C(=C3)C=CC=C4O)O	CC1=CC(=O)C2C3=C(C(=O)C[C@@]2(C1)O)C(=C4C(=C3)C=CC=C4O)O	cluster_00140	1.0	1.0	2.0	1.0	0.2615384615384615	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	4	CC1=CC2=NC3=C(C=C(C=C3)N(C)C)N=C2C=C1N.Cl	CC1=CC2=NC3=C(C=C(C=C3)N(C)C)N=C2C=C1N.Cl	cluster_00143	2.0	2.0	45.0	2.0	0.3137254901960784	morgan_tanimoto	[0.2,0.4)
Ligand-Morgan-0.5	4	CC1=CC=C(C=C1)O	CC1=CC=C(C=C1)O	cluster_00144	1.0	1.0	1.0	1.0	0.45	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	4	CC1=CC=CC=C1O	CC1=CC=CC=C1O	cluster_00036	2.0	2.0	1.0	2.0	0.4545454545454545	morgan_tanimoto	[0.4,0.5)
Ligand-Morgan-0.5	4	CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C	CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C	cluster_00148	229.0	11.0	1.0	218.0	0.1764705882352941	morgan_tanimoto	[0.0,0.2)
